PRIMARY_KEY,RETIREMENT_PAY
81710,27773
81712,10466
81716,13201
81730,11891
81749,13781
81758,19611
81764,15815
81780,25659
81783,15500
81790,21946
81794,11438
81829,20072
81840,20908
81852,15029
81853,23949
81875,24419
81877,23704
81884,13636
81886,33156
81908,15575
81913,19598
81918,15128
81920,32654
81921,16598
81928,15605
81934,23911
81951,14304
81959,17199
81975,11161
81979,32811
81990,25472
81992,24923
81996,20388
82008,11985
82012,21409
82017,13096
82025,10870
82027,13239
82029,26058
82032,37956
82033,11308
82038,8881
82056,13359
82063,19659
82074,23862
82102,22624
82112,16685
82114,23125
82119,20245
82120,29977
82126,13306
82130,23955
82131,15112
82144,13205
82151,13352
82163,14859
82174,23215
82179,19205
82188,28366
82191,11733
82212,12201
82217,13935
82223,31121
82229,12631
82230,11489
82232,48011
82242,14951
82245,20132
82251,19305
82254,13497
82257,12532
82261,17949
82264,30902
82270,23495
82282,11684
82293,13755
82294,15058
82305,10810
82313,14141
82319,14503
82331,25738
82334,12596
82350,13941
82356,11435
82370,12172
82374,24912
82375,25885
82378,16283
82383,20656
82389,21229
82397,14406
82402,16886
82403,10126
82406,24331
82412,20798
82427,30304
82428,11068
82455,37484
82463,25052
82492,29322
82498,13347
82499,26238
82500,12861
82512,20675
82519,13782
82528,15999
82547,22776
82556,23622
82558,22610
82563,11686
82578,25583
82585,17722
82587,8881
82589,28470
82590,11803
82594,15284
82605,16778
82621,36308
82648,17503
82653,20162
82672,19265
82680,23939
82688,14923
82691,14652
82692,13516
82724,12335
82735,23198
82742,19337
82744,12183
82751,19195
82755,14254
82757,15367
82777,11068
82779,29509
82799,32721
82801,11068
82804,14612
82821,20995
82827,42147
82856,24165
82868,20292
82879,31197
82913,17855
82923,24105
82933,20362
82934,11985
82941,30157
82974,9418
82981,24537
82987,11147
82995,13691
83012,20212
83014,10912
83020,9249
83030,14718
83068,14049
83072,16851
83082,11417
83095,14086
83099,16984
83101,20563
83102,17868
83107,13800
83113,18296
83140,16058
83149,12128
83164,25658
83171,26377
83177,11809
83178,21328
83181,16668
83182,12063
83188,16696
83205,13765
83220,28563
83221,11076
83223,16769
83228,13145
83234,20513
83236,8881
83246,16466
83249,10158
83252,31553
83261,29665
83264,32059
83273,13325
83280,15267
83283,12451
83308,25387
83309,17128
83310,24832
83338,11462
83351,23473
83356,20648
83361,18256
83368,15065
83375,24257
83390,16961
83392,14212
83404,11068
83406,15772
83418,12536
83423,12052
83424,13215
83434,25333
83457,11068
83461,17802
83462,11068
83470,41917
83489,13702
83496,22124
83504,12933
83516,19843
83522,16309
83528,25432
83534,24197
83541,16953
83552,17634
83556,25507
83557,24580
83559,12500
83560,18742
83569,19727
83573,20757
83577,20801
83586,11068
83597,11068
83600,14379
83604,11173
83608,12114
83644,19905
83651,16926
83654,22409
83666,18444
83682,23978
83699,15940
83701,48129
83720,16213
83722,30412
83740,25975
83741,24093
83772,11068
83775,16089
83776,15087
83779,20363
83787,20092
83797,25095
83810,14081
83820,26166
83832,25011
83833,19787
83840,25704
83852,19898
83858,15775
83866,30816
83869,9522
83876,14580
83882,25941
83887,23069
83891,14802
83903,30868
83928,11068
83932,10630
83945,16262
83947,20886
83950,21463
83952,11589
83963,17108
83970,15269
83974,18124
83980,15038
83983,11068
83988,11698
83992,11068
84023,17859
84025,13833
84027,15653
84028,12660
84029,22491
84053,22952
84056,23587
84058,14251
84061,21378
84062,14750
84063,25396
84064,11954
84067,14359
84068,11068
84073,17077
84078,18466
84085,20008
84088,20872
84092,14908
84095,29412
84098,31468
84101,15215
84106,21394
84111,24379
84112,14619
84114,21053
84118,13474
84129,16141
84138,14984
84143,21460
84144,21896
84146,20300
84159,25982
84160,19844
84162,11068
84169,17345
84173,15206
84178,8881
84186,27048
84187,16973
84188,14170
84199,24294
84205,59957
84215,26153
84220,14854
84232,23329
84234,38094
84236,13654
84250,18141
84254,17302
84257,24923
84265,28295
84268,21508
84269,17106
84273,27596
84289,16868
84291,25727
84311,15660
84329,31550
84336,11891
84350,25899
84356,12480
84360,18791
84369,11068
84372,31067
84374,13187
84394,14454
84396,10526
84404,16342
84406,26300
84417,21289
84418,17409
84422,64665
84424,14272
84431,13771
84449,14939
84450,12506
84451,20775
84455,25063
84456,14392
84457,13030
84474,10341
84485,18873
84488,17844
84520,11418
84537,24709
84539,22235
84551,40684
84552,16652
84562,21470
84571,11068
84573,13783
84586,25519
84602,15062
84620,8881
84627,25574
84632,14164
84634,17557
84640,20520
84642,12871
84648,22328
84665,13138
84680,30897
84683,32552
84685,16065
84691,11891
84692,15016
84702,13303
84707,31869
84708,18378
84724,11937
84747,12856
84748,10589
84749,19924
84754,29167
84757,10953
84761,24292
84762,12307
84764,11068
84781,20407
84782,12742
84798,20870
84801,17110
84805,11078
84807,15994
84810,12946
84813,15008
84832,19974
84846,34208
84849,11643
84850,15783
84875,12069
84879,14195
84884,14074
84887,11068
84888,13718
84901,11892
84911,23131
84912,16830
84924,17888
84926,18075
84929,12422
84933,14262
84946,21773
84975,23656
84991,15435
85005,15823
85007,25879
85026,14258
85036,14819
85039,22683
85049,11068
85057,21925
85064,25316
85072,11281
85093,20645
85104,22537
85106,22868
85116,25350
85122,13055
85123,21569
85124,26192
85135,26125
85140,27068
85142,14349
85154,8881
85162,28596
85170,12174
85181,11164
85191,16231
85205,12472
85212,13194
85220,16827
85240,19514
85258,24831
85268,11848
85293,16343
85307,15825
85316,12375
85322,27825
85340,14887
85354,9470
85374,79070
85381,19895
85382,11358
85383,11496
85397,16392
85405,21463
85416,12043
85423,17670
85430,23910
85431,87152
85433,20544
85434,13176
85440,18012
85451,14155
85454,18158
85455,17027
85459,23653
85462,26749
85467,27339
85473,14736
85481,31303
85487,21119
85495,24317
85507,14212
85518,28062
85519,12869
85523,27619
85528,19441
85546,14314
85551,14356
85552,15808
85553,16378
85578,13825
85589,22162
85593,16773
85594,16658
85623,15419
85626,15186
85630,16931
85642,27762
85643,24555
85644,12309
85659,21757
85688,19851
85689,19736
85695,22804
85705,11501
85712,23310
85714,19453
85719,22334
85722,30169
85732,15238
85743,21446
85745,11891
85749,18715
85761,12130
85768,15056
85777,16182
85778,13198
85783,25103
85789,10138
85791,14601
85793,8881
85800,12069
85801,11889
85812,22282
85829,14667
85840,11068
85846,11736
85862,30876
85866,13753
85872,18477
85873,13786
85886,12061
85904,11711
85909,8881
85914,14457
85922,17368
85927,12211
85955,13554
85969,14758
85976,11068
85982,20321
85985,16845
85995,27787
85996,16245
86006,12930
86008,31295
86033,17270
86039,12233
86042,12632
86049,15599
86050,25706
86077,11422
86079,17596
86082,18472
86089,25314
86095,16040
86096,17541
86099,20808
86100,21469
86108,17905
86111,44103
86115,17555
86118,14766
86139,11068
86140,13203
86150,11817
86156,12095
86160,16950
86163,16755
86167,21432
86174,14032
86194,18763
86204,13521
86212,10851
86217,14051
86221,20996
86222,17876
86235,31229
86238,12060
86256,9729
86271,14640
86272,14464
86274,14645
86277,21680
86280,15002
86287,17512
86289,10798
86293,23148
86297,15789
86315,9312
86330,12789
86335,21135
86340,10310
86350,17094
86356,25238
86358,16351
86370,14105
86383,34807
86386,17328
86388,17071
86389,13439
86402,47710
86419,9569
86436,16611
86441,11894
86446,22612
86450,16376
86452,17284
86454,9192
86471,14270
86472,20912
86477,20765
86482,14267
86488,25678
86495,25039
86497,17115
86498,17783
86500,13971
86501,19973
86512,20867
86519,13986
86523,9678
86530,32081
86535,10696
86540,19178
86563,8881
86567,25290
86578,11100
86586,18593
86589,14053
86594,21157
86595,26061
86608,14008
86610,14422
86612,33026
86614,19480
86617,11068
86626,12404
86634,9626
86639,22371
86640,19416
86653,24879
86669,17233
86671,17297
86706,26105
86708,25920
86711,26409
86714,15929
86716,30963
86722,34032
86726,16884
86727,22710
86731,15643
86737,9951
86745,25589
86752,13752
86759,15345
86783,11891
86788,28351
86790,16283
86794,20081
86801,20736
86802,21336
86803,26026
86814,17294
86824,15124
86832,10236
86837,24503
86851,28380
86866,22691
86867,16481
86868,11068
86870,15519
86877,24587
86881,18721
86887,17208
86894,12393
86897,13720
86904,20876
86910,24853
86912,23203
86919,15283
86924,16061
86928,12861
86943,11891
86946,15906
86948,20975
86975,29719
86978,16218
86992,9485
86995,22170
87001,16018
87019,12528
87026,16195
87045,19914
87059,16757
87066,23856
87089,15298
87093,29596
87096,20408
87101,25309
87115,15751
87118,14736
87120,14229
87122,20724
87128,28694
87129,22326
87139,14123
87158,32130
87163,12088
87166,25369
87174,32385
87179,11068
87185,8884
87186,22151
87187,24828
87199,10989
87214,21762
87216,18556
87217,18276
87220,16460
87224,22144
87225,13186
87231,12855
87233,28299
87243,16092
87249,14123
87266,10097
87271,22905
87272,1498470
87285,19310
87289,20584
87315,31122
87322,20036
87324,19786
87337,14111
87343,32475
87345,22812
87358,14204
87360,11068
87361,11068
87363,17139
87365,11657
87367,15349
87373,12729
87384,10806
87390,12099
87393,13562
87394,13877
87401,31618
87403,11068
87419,20395
87421,11068
87431,25986
87433,11701
87455,11891
87462,8881
87465,23141
87472,11685
87478,19545
87483,24918
87496,17435
87503,17380
87507,10806
87508,11068
87516,25018
87528,15269
87532,23334
87535,11068
87536,16569
87538,18415
87539,14448
87540,15259
87541,18179
87543,11068
87562,24625
87566,11403
87567,12073
87569,14918
87573,19888
87575,12563
87577,15015
87580,25289
87587,12952
87595,19338
87618,24120
87623,15394
87642,21176
87643,24774
87645,16065
87651,11189
87664,11068
87667,11727
87680,8881
87715,8881
87734,11068
87741,14208
87746,14967
87759,23509
87765,14497
87773,22929
87774,18365
87775,23541
87779,13020
87789,13515
87800,20517
87802,21217
87807,14358
87814,34545
87820,20047
87824,11068
87831,12148
87833,26337
87843,21126
87844,18707
87846,26035
87849,13793
87853,11376
87855,21389
87862,14871
87863,11044
87869,13361
87884,14586
87887,12858
87902,9976
87908,19343
87914,16557
87917,13640
87918,20892
87925,10698
87931,11688
87948,13661
87952,18348
87953,12780
87975,13512
87983,27486
87984,20292
87985,14053
88007,21015
88010,46631
88018,21430
88027,11891
88030,24917
88031,12547
88033,16429
88037,25674
88040,49969
88052,13997
88053,12381
88066,19300
88067,24288
88072,12956
88073,12829
88074,19244
88077,12716
88108,12889
88113,17567
88120,20349
88137,14942
88140,12669
88143,27039
88150,11412
88156,20273
88169,31704
88172,15993
88179,21950
88190,25058
88196,13685
88206,19774
88210,26536
88213,11238
88218,16459
88226,11068
88229,20594
88235,11891
88240,21824
88250,11068
88255,14354
88256,11451
88268,11068
88272,28855
88273,8881
88306,12683
88315,31955
88318,11068
88319,19804
88345,21444
88374,11648
88381,15628
88387,27053
88398,16762
88425,19948
88429,11307
88430,25922
88446,20008
88457,31017
88461,25595
88470,11418
88472,16359
88473,11891
88485,13525
88491,19680
88494,13873
88495,21243
88500,11891
88503,12712
88512,13109
88517,11511
88524,31432
88526,18605
88543,12672
88544,14140
88551,8881
88565,22573
88566,8881
88575,18319
88583,15422
88589,17661
88593,19024
88595,18533
88600,19433
88607,13102
88618,12308
88620,15412
88622,9837
88624,8881
88631,14140
88632,14690
88641,13048
88669,18767
88670,15604
88677,11171
88690,12976
88695,19901
88697,16512
88705,14990
88708,14082
88709,13757
88712,11068
88727,12192
88732,13069
88744,16648
88747,15839
88748,11906
88759,10876
88764,11693
88770,10073
88771,14371
88778,11756
88796,14273
88810,32453
88815,30665
88816,14932
88818,13258
88820,14436
88826,17356
88839,10590
88844,25907
88847,20354
88848,11891
88863,25791
88868,11905
88873,14429
88876,14865
88877,12617
88878,11622
88880,11648
88883,20738
88913,12979
88918,13626
88930,18788
88932,20200
88941,10238
88945,17801
88946,13745
88953,8881
88955,21405
88956,13185
88960,10507
88961,11068
88985,13904
88987,13713
88996,31069
88999,17844
89002,12440
89009,24555
89015,25735
89033,11068
89036,19039
89049,17934
89052,21248
89060,20574
89066,49483
89069,11891
89075,13772
89076,12500
89088,12927
89108,8881
89117,15437
89128,15723
89135,8881
89156,9766
89162,12261
89170,11278
89182,8881
89183,9747
89187,13891
89204,24711
89211,13499
89212,23730
89213,15763
89215,12726
89239,14292
89249,30344
89255,16315
89265,42609
89308,22683
89330,11615
89337,25779
89348,12160
89369,21581
89373,9295
89377,15887
89397,23956
89402,23623
89408,25834
89432,21810
89447,26524
89448,20146
89474,14609
89486,32018
89514,18308
89522,20183
89528,19259
89530,11068
89540,18254
89558,11930
89579,25056
89594,14119
89595,12946
89611,14541
89615,37683
89617,14640
89621,20724
89636,15678
89655,10536
89677,62719
89698,16583
89702,25992
89709,19894
89730,14173
89732,17721
89772,42500
89776,17246
89785,14814
89786,20790
89789,23379
89794,13878
89797,25590
89804,19517
89807,17670
89828,21554
89850,28376
89890,15742
89900,13081
89970,35483
89988,21153
90008,25443
90011,32022
90020,17848
90029,22865
90044,17743
90061,32418
90080,16743
90087,19367
90090,17141
90091,20016
90094,25353
90098,11275
90110,12209
90127,19653
90142,19069
90143,19909
90154,20134
90173,36263
90177,14615
90178,17762
90179,25509
90183,23672
90193,26058
90200,25904
90211,13448
90224,12018
90251,13825
90254,11226
90258,26309
90265,15146
90276,23900
90277,18378
90307,24772
90312,24950
90314,14669
90339,13494
90363,19832
90364,19410
90391,24571
90398,15729
90400,10813
90405,16921
90409,21398
90429,10370
90437,11068
90445,13958
90483,11068
90508,12925
90538,21410
90553,25532
90555,15226
90556,14582
90574,21119
90580,11367
90582,14929
90587,8881
90600,17160
90609,14996
90623,11068
90628,26054
90633,20886
90676,14872
90685,35606
90712,15078
90715,30282
90721,11789
90728,13936
90755,37455
90756,12191
90763,16283
90767,22272
90777,10583
90787,25940
90807,13385
90822,12029
90895,21022
90908,19272
90915,25671
90932,15325
90937,11433
90944,30559
90950,16992
90961,26902
90963,13389
90964,13653
90969,19857
91022,12332
91043,12515
91053,22511
91066,13022
91118,29674
91138,12128
91140,15919
91144,26115
91153,24972
91155,24593
91176,8881
91180,15212
91183,20527
91187,12362
91215,19251
91248,29891
91255,14998
91268,32456
91271,33513
91298,8881
91307,36076
91316,38127
91323,14473
91342,21341
91355,11319
91358,19232
91374,15700
91384,14216
91400,16788
91403,20558
91411,13339
91413,19130
91419,19065
91456,20672
91470,15833
91475,10713
91518,19057
91521,20640
91539,17574
91563,13002
91576,14629
91579,11068
91582,11826
91590,11303
91675,11068
91689,11068
91708,17296
91715,16740
91725,13981
91733,11743
91749,25714
91757,13461
91766,10326
91769,18104
91782,16748
91783,12806
91788,10740
91822,13830
91828,8881
91832,19074
91840,25388
91845,12284
91865,26046
91868,15394
91871,25483
91873,21142
91880,26141
91908,21203
91917,21966
91922,17463
91924,18998
91925,24947
91930,22779
91945,31612
91954,28461
91965,21292
91977,32831
91981,16826
91992,13675
91993,28615
92032,18626
92095,23697
92166,24074
92171,12440
92193,26393
92210,14331
92220,14369
92238,9774
92241,24964
92260,15612
92264,18272
92265,11068
92277,23585
92283,16137
92287,12578
92297,19455
92305,26155
92370,18698
92374,19511
92388,25474
92389,12930
92392,18547
92416,21064
92418,12506
92430,30015
92434,19918
92441,47101
92468,18061
92469,26470
92476,15789
92488,29618
92515,17468
92518,18868
92521,21457
92522,15895
92524,12228
92537,12204
92553,33167
92555,13099
92560,16523
92564,24024
92570,14160
92575,21623
92583,25531
92601,23527
92632,13388
92649,12520
92663,25539
92690,21198
92704,32339
92724,20710
92734,36079
92747,12724
92752,15732
92759,40375
92815,14472
92830,16563
92835,14007
92847,27090
92855,32192
92873,13893
92875,31674
92878,23307
92887,16356
92890,11101
92924,20344
92935,11100
92938,12185
92941,37260
92942,11068
92947,11068
92961,16424
92962,14256
92980,25718
92987,30781
92996,12539
93012,13728
93027,19194
93033,28182
93042,11409
93048,20884
93060,12869
93071,17965
93084,13263
93091,16809
93092,16937
93099,12507
93115,23261
93117,17589
93118,22008
93119,20249
93122,34076
93138,34823
93160,10687
93161,17862
93180,14925
93181,21292
93183,24300
93185,53555
93201,16411
93205,25795
93207,12010
93216,25422
93237,17927
93245,8881
93274,17260
93284,45855
93292,15417
93301,33505
93320,11068
93326,21434
93365,17857
93369,24929
93374,11068
93383,21400
93390,31087
93398,15639
93423,15297
93440,20715
93445,24416
93452,20904
93455,15669
93456,19230
93463,17610
93468,20625
93491,19269
93495,17256
93511,15590
93525,21583
93534,26893
93535,49731
93538,19526
93540,24333
93546,31150
93561,20819
93571,35502
93584,14496
93604,28031
93619,32211
93632,21058
93640,31638
93642,27423
93649,17899
93650,11293
93651,11068
93679,13401
93727,30917
93737,12168
93746,10651
93749,31987
93757,13376
93760,21085
93772,30763
93807,12941
93820,19237
93824,22679
93836,13101
93856,19812
93864,21191
93893,29619
93926,11980
93937,32075
93945,15523
93961,15178
93974,23617
93976,13512
93978,14987
93992,14258
94003,11617
94022,17526
94034,18325
94043,19341
94046,13573
94054,12611
94060,27762
94074,33262
94075,13862
94088,11068
94096,15541
94098,27084
94106,25743
94121,25825
94125,11068
94130,15518
94131,20717
94160,25735
94165,16158
94218,27442
94233,15472
94242,9685
94288,16418
94301,16469
94315,15681
94322,14559
94327,12006
94337,15535
94368,15414
94376,14406
94377,11765
94393,14302
94424,22752
94430,12666
94468,11068
94500,16821
94502,14747
94509,13182
94514,14908
94551,23651
94564,20231
94567,23851
94568,8881
94573,14487
94601,18249
94604,13493
94606,12632
94615,13099
94634,18164
94647,15263
94654,17234
94662,21437
94682,12495
94689,12252
94705,14846
94707,8881
94709,12917
94720,17230
94744,19113
94745,12261
94746,14572
94764,11068
94799,17024
94801,13900
94815,26886
94830,27422
94837,14241
94863,13889
94865,11068
94876,22573
94893,21335
94902,11068
94907,12969
94910,25192
94948,16042
94967,13028
94971,15246
94994,22160
95030,13062
95038,12663
95039,23710
95070,17124
95074,25446
95126,17083
95149,15197
95163,25903
95167,13166
95179,16196
95189,11068
95191,18445
95194,19854
95198,15242
95218,13098
95231,17567
95236,15452
95245,14666
95259,31269
95271,25273
95286,39167
95287,22887
95306,13711
95307,18427
95311,24934
95317,11326
95323,25688
95344,10766
95346,11425
95352,20301
95365,21908
95370,14748
95385,9137
95392,14855
95403,11522
95413,20825
95415,27239
95426,19902
95453,11068
95461,14199
95468,17863
95472,16710
95474,21928
95476,17859
95485,11811
95486,11293
95488,15043
95491,11222
95500,20860
95517,16524
95548,17269
95553,23044
95574,18575
95584,12525
95613,12731
95615,14818
95624,16950
95710,16358
95712,12481
95713,18422
95738,15535
95751,10561
95767,10825
95780,17626
95785,12904
95794,20859
95797,13690
95800,11068
95808,22941
95848,26166
95853,20592
95857,9294
95864,13586
95884,9897
95901,32052
95908,24680
95917,18121
95942,17398
95946,20060
95951,15562
95983,31561
95996,10628
96001,32273
96005,9243
96024,16916
96037,11988
96043,20597
96047,14510
96091,17830
96100,34002
96101,36392
96105,15938
96107,17738
96109,29416
96147,16394
96156,21672
96158,31941
96159,21498
96164,20217
96166,11163
96185,21163
96210,19821
96214,11956
96243,14168
96259,11068
96281,13927
96299,25445
96308,24304
96321,13815
96324,19348
96346,19825
96377,20792
96393,19299
96397,25682
96401,10580
96429,15050
96460,29120
96465,14529
96469,14854
96510,13019
96519,15618
96535,20778
96556,20447
96559,26349
96586,19684
96608,15339
96617,14424
96618,20322
96626,19402
96629,23137
96631,15316
96634,11891
96662,14654
96691,16444
96709,20345
96728,30019
96757,19492
96771,11495
96804,16046
96824,14137
96833,16044
96841,11068
96888,24685
96894,21136
96897,26198
96905,11068
96922,19473
96923,11235
96924,11068
96925,13305
96926,19950
96927,11891
96931,14900
96947,24063
96963,18815
96970,12398
96979,13542
96981,28127
96985,15641
96986,14890
96993,21292
96995,18114
97000,20083
97044,26117
97045,19485
97061,16980
97073,21470
97116,15607
97119,12607
97129,13718
97144,18763
97148,11068
97166,21142
97189,12621
97191,19275
97194,19480
97214,17118
97229,20036
97232,13702
97234,25976
97249,19665
97272,12457
97313,16261
97315,10384
97344,12454
97353,13717
97354,18096
97357,26092
97378,16387
97386,31039
97388,16169
97401,13598
97405,9830
97415,16798
97420,19292
97453,18337
97454,20960
97455,15339
97457,11278
97470,13528
97480,21993
97513,36255
97530,15231
97534,23158
97572,20636
97578,13760
97602,22894
97606,14721
97622,19437
97631,24454
97651,14786
97652,16777
97689,24630
97690,23340
97731,13553
97734,23282
97736,13400
97746,13513
97755,20636
97782,8990
97785,11175
97797,15798
97805,19333
97807,19475
97833,15851
97834,15490
97837,29802
97840,15777
97844,21164
97866,24265
97875,23752
97876,11891
97894,11068
97916,12747
97932,10168
97935,22137
97970,16817
97973,20255
97976,26137
97982,8881
98001,25116
98010,33178
98012,10963
98017,21853
98019,13294
98033,20079
98047,21376
98069,62888
98073,16245
98081,19751
98082,23228
98086,11068
98095,21012
98098,16413
98105,13352
98113,24164
98119,13684
98130,15722
98143,11232
98149,15621
98152,21485
98161,13244
98173,14278
98178,28484
98186,10702
98188,15116
98193,18691
98194,25972
98196,23997
98200,11891
98203,11985
98212,18097
98228,17861
98232,24673
98249,21212
98252,12104
98257,11413
98262,12806
98268,26244
98279,31784
98281,32822
98283,11484
98298,31147
98309,8881
98318,21751
98319,19858
98325,11684
98368,24296
98380,13944
98403,19913
98404,45660
98412,11145
98423,15610
98430,14172
98442,13242
98444,13943
98455,11219
98458,19077
98486,11509
98491,24895
98492,8881
98515,14908
98526,24638
98535,14091
98560,16417
98570,25935
98610,20626
98621,20270
98626,23596
98627,21737
98644,17550
98653,25840
98658,12426
98659,19446
98679,23705
98684,21355
98691,12725
98698,18247
98704,20963
98738,21064
98747,14239
98758,14136
98761,22540
98785,8881
98798,13066
98820,30299
98838,11891
98858,34029
98866,25100
98876,11068
98880,31064
98883,40260
98902,19878
98910,12360
98947,14922
98971,19082
98972,20845
98981,15633
98987,21213
98988,19351
99005,24002
99007,17586
99008,13642
99059,16068
99070,32714
99071,28827
99073,25217
99079,11352
99083,15085
99085,13353
99089,8881
99090,11580
99126,18036
99135,16473
99149,8881
99158,12889
99167,13388
99188,12450
99195,15626
99196,8881
99204,11985
99205,16262
99207,31991
99212,15208
99231,15087
99233,22164
99237,11568
99261,18295
99276,24450
99282,21473
99284,13212
99293,18412
99300,13087
99306,21303
99309,17215
99311,16311
99316,17233
99322,17677
99339,14872
99341,26186
99376,15466
99391,28546
99403,13734
99408,16411
99414,11492
99421,80729
99423,18999
99424,12508
99446,11114
99461,22177
99480,21265
99488,13479
99496,24339
99505,8881
99522,19529
99537,25530
99539,12472
99558,13677
99592,19384
99602,10017
99609,20817
99610,24415
99666,26442
99675,24773
99723,17842
99760,20100
99763,35124
99789,12333
99792,18314
99804,19729
99810,23808
99855,15892
99881,13684
99900,17543
99908,26625
99915,25623
99918,16246
99920,11068
99936,24211
99939,27987
99966,18937
99971,21466
100007,11192
100023,47293
100032,14546
100034,28178
100036,13415
100043,12468
100044,13814
100048,21037
100053,11068
100067,12008
100076,16293
