PRIMARY_KEY,FORMER_JOB_42,former_emp_contract,retirement_age
4741,"csp_5_6","EMP1-6",60
4747,"csp_4_3","EMP1-6",60
4749,"csp_2_1","EMP2-2",60
4750,"csp_5_2","EMP1-5",57
4752,"csp_6_9","EMP1-6",60
4760,"csp_4_6","EMP1-6",60
4762,"csp_6_3","EMP1-6",64
4769,"csp_1_1","EMP2-1",60
4776,"csp_5_6","EMP1-6",60
4778,"csp_1_2","EMP2-1",60
4782,"csp_4_6","EMP1-6",60
4803,"csp_5_4","EMP1-6",60
4815,"csp_6_2","EMP1-6",60
4836,"csp_3_7","EMP1-6",53
4840,"csp_5_2","EMP1-5",60
4841,"csp_4_5","EMP1-6",60
4845,"csp_4_6","EMP1-6",60
4857,"csp_5_2","EMP1-6",60
4863,"csp_6_8","EMP1-6",60
4868,"csp_5_6","EMP1-6",60
4881,"csp_4_6","EMP1-6",56
4886,"csp_2_1","EMP2-1",60
4893,"csp_1_1","EMP2-3",60
4900,"csp_6_7","EMP1-6",60
4901,"csp_5_4","EMP1-6",65
4906,"csp_3_8","EMP1-6",60
4912,"csp_2_1","EMP2-1",55
4914,"csp_4_5","EMP1-6",60
4915,"csp_3_3","EMP1-6",60
4921,"csp_3_7","EMP1-5",60
4922,"csp_4_3","EMP1-6",55
4928,"csp_4_5","EMP1-6",60
4938,"csp_5_2","EMP1-6",62
4946,"csp_4_4","EMP1-6",60
4953,"csp_4_6","EMP1-6",57
4968,"csp_1_1","EMP2-1",62
4981,"csp_4_8","EMP1-6",60
4984,"csp_4_3","EMP1-6",60
4990,"csp_4_6","EMP1-6",65
4997,"csp_4_6","EMP1-6",63
5005,"csp_6_4","EMP1-6",58
5006,"csp_5_5","EMP1-6",56
5007,"csp_6_3","EMP1-6",62
5009,"csp_6_3","EMP1-6",60
5015,"csp_4_7","EMP1-5",55
5017,"csp_4_3","EMP2-1",65
5027,"csp_5_2","EMP1-6",60
5032,"csp_5_6","EMP1-6",59
5036,"csp_4_5","EMP1-6",60
5037,"csp_5_6","EMP1-6",60
5040,"csp_5_2","EMP1-6",64
5052,"csp_6_3","EMP1-6",60
5056,"csp_5_6","EMP1-6",62
5059,"csp_5_2","EMP1-6",65
5066,"csp_4_3","EMP1-6",60
5075,"csp_5_2","EMP1-6",60
5077,"csp_5_4","EMP1-6",64
5084,"csp_5_6","EMP1-6",61
5086,"csp_6_2","EMP1-6",60
5091,"csp_5_2","EMP1-5",60
5113,"csp_2_1","EMP2-1",58
5127,"csp_5_2","EMP1-6",65
5133,"csp_4_2","EMP1-5",60
5134,"csp_6_4","EMP1-6",60
5143,"csp_3_1","EMP2-1",61
5155,"csp_2_2","EMP2-2",60
5157,"csp_5_6","EMP1-5",60
5163,"csp_1_1","EMP2-1",60
5172,"csp_5_4","EMP1-6",65
5176,"csp_5_3","EMP1-5",60
5177,"csp_3_8","EMP1-6",51
5184,"csp_2_3","EMP2-2",60
5191,"csp_6_7","EMP1-6",63
5201,"csp_6_4","EMP1-6",60
5203,"csp_3_7","EMP1-6",60
5204,"csp_6_9","EMP1-6",64
5215,"csp_4_7","EMP1-6",57
5216,"csp_6_3","EMP1-6",60
5223,"csp_4_7","EMP1-6",63
5235,"csp_5_2","EMP1-6",59
5244,"csp_6_3","EMP1-6",60
5245,"csp_6_9","EMP1-6",60
5254,"csp_6_2","EMP1-6",59
5255,"csp_6_7","EMP1-6",60
5263,"csp_6_4","EMP1-6",60
5270,"csp_4_6","EMP1-6",65
5287,"csp_4_3","EMP1-6",60
5288,"csp_6_4","EMP1-6",60
5293,"csp_6_8","EMP1-6",65
5316,"csp_6_8","EMP1-6",62
5321,"csp_6_7","EMP1-6",63
5323,"csp_5_4","EMP1-6",60
5326,"csp_6_8","EMP1-6",60
5333,"csp_2_2","EMP2-1",60
5335,"csp_5_4","EMP1-6",60
5340,"csp_4_6","EMP1-6",60
5343,"csp_4_2","EMP1-6",60
5348,"csp_6_3","EMP1-6",55
5352,"csp_6_7","EMP1-6",63
5366,"csp_5_2","EMP1-6",63
5371,"csp_6_3","EMP1-6",58
5372,"csp_5_5","EMP1-6",65
5380,"csp_5_4","EMP1-6",57
5397,"csp_4_6","EMP1-6",62
5422,"csp_4_6","EMP1-6",60
5426,"csp_5_2","EMP1-6",60
5434,"csp_5_2","EMP1-2",60
5440,"csp_5_2","EMP1-6",60
5452,"csp_6_7","EMP1-6",60
5455,"csp_5_6","EMP1-6",60
5456,"csp_3_7","EMP1-6",65
5459,"csp_2_2","EMP2-1",60
5461,"csp_5_6","EMP1-6",60
5464,"csp_2_1","EMP2-1",62
5466,"csp_6_4","EMP1-6",62
5470,"csp_1_1","EMP2-1",60
5484,"csp_5_4","EMP1-6",60
5485,"csp_3_7","EMP1-6",63
5493,"csp_5_2","EMP1-6",60
5499,"csp_5_4","EMP1-6",59
5504,"csp_5_2","EMP1-6",60
5505,"csp_5_2","EMP1-6",60
5513,"csp_5_4","EMP1-6",60
5519,"csp_3_5","EMP2-1",56
5521,"csp_2_1","EMP2-1",58
5523,"csp_2_3","EMP2-2",57
5532,"csp_6_5","EMP1-5",60
5540,"csp_6_7","EMP1-6",58
5550,"csp_6_2","EMP1-6",60
5563,"csp_6_9","EMP1-5",60
5580,"csp_5_2","EMP1-6",65
5581,"csp_2_1","EMP2-2",62
5587,"csp_6_4","EMP1-6",60
5591,"csp_6_4","EMP1-6",60
5600,"csp_2_2","EMP2-2",60
5603,"csp_5_6","EMP1-6",60
5606,"csp_1_1","EMP2-1",60
5608,"csp_2_1","EMP2-2",60
5611,"csp_4_7","EMP1-6",61
5613,"csp_4_5","EMP1-6",60
5615,"csp_6_2","EMP1-6",57
5626,"csp_6_2","EMP1-6",66
5634,"csp_5_6","EMP1-5",60
5636,"csp_5_2","EMP1-6",60
5662,"csp_4_6","EMP1-6",65
5663,"csp_6_7","EMP1-6",56
5668,"csp_5_6","EMP1-6",60
5672,"csp_5_6","EMP1-6",65
5677,"csp_2_1","EMP2-2",60
5680,"csp_4_2","EMP1-5",60
5690,"csp_5_4","EMP1-6",60
5695,"csp_3_1","EMP2-2",56
5712,"csp_5_2","EMP1-6",62
5724,"csp_5_2","EMP1-6",60
5745,"csp_1_1","EMP2-1",65
5752,"csp_6_3","EMP1-6",57
5754,"csp_6_2","EMP1-6",57
5757,"csp_5_2","EMP1-6",60
5758,"csp_4_6","EMP1-6",60
5759,"csp_5_5","EMP1-6",65
5762,"csp_3_7","EMP1-6",65
5763,"csp_5_2","EMP1-6",60
5774,"csp_5_2","EMP1-6",60
5790,"csp_5_2","EMP1-6",60
5792,"csp_5_6","EMP1-6",65
5798,"csp_6_2","EMP1-6",60
5801,"csp_6_7","EMP1-6",65
5813,"csp_4_2","EMP1-6",60
5815,"csp_6_5","EMP1-6",60
5824,"csp_5_2","EMP1-6",60
5829,"csp_6_4","EMP1-6",65
5842,"csp_6_9","EMP1-5",54
5845,"csp_6_3","EMP1-6",60
5851,"csp_4_7","EMP1-6",55
5853,"csp_5_2","EMP1-6",64
5856,"csp_6_9","EMP1-3",56
5861,"csp_6_3","EMP1-6",64
5876,"csp_6_2","EMP1-6",60
5878,"csp_6_3","EMP1-6",58
5879,"csp_6_9","EMP1-6",60
5882,"csp_6_7","EMP1-6",60
5891,"csp_5_2","EMP1-6",60
5902,"csp_2_1","EMP2-1",60
5909,"csp_6_7","EMP1-6",60
5914,"csp_5_6","EMP1-6",60
5915,"csp_4_3","EMP1-6",65
5932,"csp_6_3","EMP1-6",60
5933,"csp_5_2","EMP1-6",55
5935,"csp_6_2","EMP1-6",53
5942,"csp_5_6","EMP1-6",65
5948,"csp_6_4","EMP1-5",60
5950,"csp_6_4","EMP1-6",60
5951,"csp_4_8","EMP1-6",60
5953,"csp_6_8","EMP1-5",60
5959,"csp_1_1","EMP2-1",64
5986,"csp_4_6","EMP1-6",60
5993,"csp_4_3","EMP1-6",60
6002,"csp_5_6","EMP1-3",60
6005,"csp_5_2","EMP1-6",57
6006,"csp_6_2","EMP1-5",65
6021,"csp_6_5","EMP1-6",60
6030,"csp_2_1","EMP2-2",60
6037,"csp_5_2","EMP1-6",60
6038,"csp_6_2","EMP1-6",60
6042,"csp_5_2","EMP1-6",60
6060,"csp_5_5","EMP1-6",62
6067,"csp_6_7","EMP1-6",60
6080,"csp_4_5","EMP1-5",60
6084,"csp_5_4","EMP1-6",60
6086,"csp_2_2","EMP2-2",60
6087,"csp_6_3","EMP1-6",60
6106,"csp_5_2","EMP1-3",52
6117,"csp_1_1","EMP2-1",56
6120,"csp_4_6","EMP1-6",60
6124,"csp_1_1","EMP2-3",60
6126,"csp_4_6","EMP1-6",55
6127,"csp_6_3","EMP1-6",60
6130,"csp_4_6","EMP1-6",60
6131,"csp_3_8","EMP1-6",60
6137,"csp_5_6","EMP1-6",65
6138,"csp_6_8","EMP1-6",59
6141,"csp_5_6","EMP1-6",55
6144,"csp_4_6","EMP1-6",60
6150,"csp_2_2","EMP2-1",58
6153,"csp_4_2","EMP1-6",60
6173,"csp_2_2","EMP2-1",65
6183,"csp_6_2","EMP1-6",65
6185,"csp_5_4","EMP1-6",55
6188,"csp_6_3","EMP1-2",60
6189,"csp_6_8","EMP1-6",65
6198,"csp_4_6","EMP1-6",63
6200,"csp_6_8","EMP1-5",55
6206,"csp_6_8","EMP1-6",64
6208,"csp_5_6","EMP1-6",60
6209,"csp_2_2","EMP2-1",58
6217,"csp_4_6","EMP2-1",60
6223,"csp_4_6","EMP1-6",65
6224,"csp_1_1","EMP2-1",54
6226,"csp_6_4","EMP1-6",60
6233,"csp_5_6","EMP1-6",60
6238,"csp_4_6","EMP1-5",59
6244,"csp_4_6","EMP1-6",60
6245,"csp_2_1","EMP2-1",63
6246,"csp_5_2","EMP1-6",58
6249,"csp_3_8","EMP1-6",62
6263,"csp_4_3","EMP1-6",60
6265,"csp_5_2","EMP1-6",61
6267,"csp_1_1","EMP2-1",60
6275,"csp_6_5","EMP1-6",54
6276,"csp_2_1","EMP2-1",60
6284,"csp_5_6","EMP1-5",60
6290,"csp_4_2","EMP1-6",60
6293,"csp_6_8","EMP1-6",60
6297,"csp_5_2","EMP1-6",65
6298,"csp_6_3","EMP1-6",58
6300,"csp_4_8","EMP1-6",60
6312,"csp_6_2","EMP1-6",60
6328,"csp_5_5","EMP1-6",67
6333,"csp_4_6","EMP1-6",60
6341,"csp_3_1","EMP2-2",66
6348,"csp_4_7","EMP1-6",65
6364,"csp_4_6","EMP1-6",60
6366,"csp_6_2","EMP1-5",56
6367,"csp_5_3","EMP1-6",60
6370,"csp_4_2","EMP1-6",65
6374,"csp_6_5","EMP1-6",60
6386,"csp_5_4","EMP1-6",56
6388,"csp_5_2","EMP1-6",56
6390,"csp_6_7","EMP1-6",62
6405,"csp_6_7","EMP1-6",59
6407,"csp_5_2","EMP1-6",60
6410,"csp_5_6","EMP1-6",58
6416,"csp_5_2","EMP1-6",56
6431,"csp_6_7","EMP1-6",62
6432,"csp_5_4","EMP1-6",65
6438,"csp_5_2","EMP1-6",60
6447,"csp_6_5","EMP1-6",59
6449,"csp_5_4","EMP1-6",60
6452,"csp_5_2","EMP1-6",60
6473,"csp_4_6","EMP1-6",60
6474,"csp_4_3","EMP1-6",57
6477,"csp_4_6","EMP1-6",60
6485,"csp_6_8","EMP1-6",63
6499,"csp_2_1","EMP2-1",60
6503,"csp_5_6","EMP1-6",60
6524,"csp_1_1","EMP2-1",58
6538,"csp_5_4","EMP1-6",65
6546,"csp_5_2","EMP1-6",60
6556,"csp_2_1","EMP2-1",62
6558,"csp_6_4","EMP1-6",60
6560,"csp_2_2","EMP2-2",65
6566,"csp_5_2","EMP1-6",61
6575,"csp_4_3","EMP1-5",58
6576,"csp_5_4","EMP1-5",60
6577,"csp_5_3","EMP1-6",60
6586,"csp_6_4","EMP1-6",60
6591,"csp_4_6","EMP1-6",64
6592,"csp_4_5","EMP1-6",65
6602,"csp_2_1","EMP2-2",60
6612,"csp_5_3","EMP1-6",63
6624,"csp_4_6","EMP1-6",60
6627,"csp_5_2","EMP1-6",51
6629,"csp_3_1","EMP2-2",65
6632,"csp_3_1","EMP2-1",60
6650,"csp_3_8","EMP1-6",60
6657,"csp_4_6","EMP1-6",60
6663,"csp_6_7","EMP1-6",58
6664,"csp_4_6","EMP1-6",60
6667,"csp_4_7","EMP1-6",60
6679,"csp_2_1","EMP2-1",55
6683,"csp_6_8","EMP1-3",57
6691,"csp_5_6","EMP1-5",60
6692,"csp_4_6","EMP1-6",63
6699,"csp_6_7","EMP1-6",65
6701,"csp_4_5","EMP1-6",60
6718,"csp_5_5","EMP1-6",60
6720,"csp_3_7","EMP1-6",58
6733,"csp_6_4","EMP1-6",57
6735,"csp_5_4","EMP1-6",63
6741,"csp_5_5","EMP1-6",61
6744,"csp_5_6","EMP1-6",60
6749,"csp_4_2","EMP1-6",60
6760,"csp_1_1","EMP2-1",60
6762,"csp_5_5","EMP1-6",65
6763,"csp_1_1","EMP2-2",60
6776,"csp_1_1","EMP2-2",61
6785,"csp_5_6","EMP1-6",60
6790,"csp_4_6","EMP1-6",58
6791,"csp_3_8","EMP1-6",60
6801,"csp_5_6","EMP1-6",60
6812,"csp_5_2","EMP1-6",60
6813,"csp_2_1","EMP2-1",60
6816,"csp_6_2","EMP1-6",60
6824,"csp_6_3","EMP1-6",55
6825,"csp_5_6","EMP1-6",60
6829,"csp_1_1","EMP2-1",60
6831,"csp_4_2","EMP1-6",60
6840,"csp_5_6","EMP1-3",60
6842,"csp_6_7","EMP1-6",60
6849,"csp_1_1","EMP2-2",60
6851,"csp_6_7","EMP1-6",60
6852,"csp_6_7","EMP1-6",60
6857,"csp_3_7","EMP1-6",59
6859,"csp_5_2","EMP1-6",62
6866,"csp_2_1","EMP2-2",64
6871,"csp_1_3","EMP2-2",60
6877,"csp_4_6","EMP1-6",64
6885,"csp_6_3","EMP1-6",60
6887,"csp_6_4","EMP1-6",58
6896,"csp_3_7","EMP1-6",55
6897,"csp_5_6","EMP1-5",65
6904,"csp_6_3","EMP1-6",58
6916,"csp_4_6","EMP1-6",60
6920,"csp_6_8","EMP1-6",57
6922,"csp_4_3","EMP1-6",60
6925,"csp_4_2","EMP1-6",65
6928,"csp_2_3","EMP2-2",60
6929,"csp_4_6","EMP1-6",60
6932,"csp_6_9","EMP1-6",65
6945,"csp_5_6","EMP1-5",60
6957,"csp_4_2","EMP2-1",59
6958,"csp_6_3","EMP1-5",63
6961,"csp_2_1","EMP2-1",60
6969,"csp_4_2","EMP1-6",62
6976,"csp_6_2","EMP1-6",55
6984,"csp_6_4","EMP1-6",55
6990,"csp_4_3","EMP2-1",56
6993,"csp_4_6","EMP1-6",65
7000,"csp_1_1","EMP2-1",53
7006,"csp_6_3","EMP1-6",53
7007,"csp_4_2","EMP1-6",60
7033,"csp_2_1","EMP2-2",57
7036,"csp_2_3","EMP2-2",60
7042,"csp_3_4","EMP1-6",60
7047,"csp_1_1","EMP2-1",65
7048,"csp_3_4","EMP1-6",58
7056,"csp_4_8","EMP1-6",64
7068,"csp_4_5","EMP1-6",60
7080,"csp_4_8","EMP1-6",60
7081,"csp_6_4","EMP1-6",60
7085,"csp_6_8","EMP1-6",60
7096,"csp_2_1","EMP2-2",60
7102,"csp_6_3","EMP1-6",60
7110,"csp_5_4","EMP1-6",60
7127,"csp_4_5","EMP1-6",65
7130,"csp_3_7","EMP1-6",56
7138,"csp_3_7","EMP1-6",57
7155,"csp_4_7","EMP1-6",60
7156,"csp_6_4","EMP1-6",64
7170,"csp_1_1","EMP2-2",60
7187,"csp_4_4","EMP1-6",60
7196,"csp_4_8","EMP1-6",54
7200,"csp_4_3","EMP1-6",60
7229,"csp_5_6","EMP1-6",65
7232,"csp_5_5","EMP1-6",60
7234,"csp_5_6","EMP1-6",60
7237,"csp_3_8","EMP1-6",60
7247,"csp_3_3","EMP1-6",63
7249,"csp_5_4","EMP1-6",60
7258,"csp_5_6","EMP1-6",63
7260,"csp_6_4","EMP1-6",64
7269,"csp_6_4","EMP1-6",60
7274,"csp_4_6","EMP1-6",65
7275,"csp_6_2","EMP1-6",60
7281,"csp_6_9","EMP1-5",60
7282,"csp_4_6","EMP1-6",60
7285,"csp_4_6","EMP1-5",60
7290,"csp_5_2","EMP1-6",60
7301,"csp_5_2","EMP1-6",60
7314,"csp_4_7","EMP1-6",55
7322,"csp_2_2","EMP2-1",57
7325,"csp_6_3","EMP1-6",60
7333,"csp_5_2","EMP1-6",60
7335,"csp_4_6","EMP1-6",65
7343,"csp_5_5","EMP1-6",57
7357,"csp_5_5","EMP1-6",63
7358,"csp_4_7","EMP1-6",65
7361,"csp_6_2","EMP1-6",59
7363,"csp_3_4","EMP1-6",60
7372,"csp_4_3","EMP1-6",65
7383,"csp_6_9","EMP1-6",64
7406,"csp_6_3","EMP1-6",62
7417,"csp_5_2","EMP1-6",60
7426,"csp_5_4","EMP1-6",60
7430,"csp_6_4","EMP1-6",61
7432,"csp_5_4","EMP1-6",60
7443,"csp_5_3","EMP1-6",61
7447,"csp_2_2","EMP2-1",58
7456,"csp_4_3","EMP1-6",60
7464,"csp_5_2","EMP1-6",60
7467,"csp_2_1","EMP2-2",65
7468,"csp_5_6","EMP1-6",60
7472,"csp_6_3","EMP1-5",65
7488,"csp_6_2","EMP1-6",60
7491,"csp_5_2","EMP1-6",63
7525,"csp_6_2","EMP1-6",60
7530,"csp_4_3","EMP1-6",58
7539,"csp_4_6","EMP1-6",60
7553,"csp_5_6","EMP1-5",53
7571,"csp_3_7","EMP1-6",60
7592,"csp_3_4","EMP1-6",60
7609,"csp_1_1","EMP2-1",60
7620,"csp_3_1","EMP2-2",60
7629,"csp_4_6","EMP1-6",63
7631,"csp_6_2","EMP1-6",64
7633,"csp_4_2","EMP1-6",64
7634,"csp_5_3","EMP1-2",65
7637,"csp_6_3","EMP1-6",60
7647,"csp_4_6","EMP1-6",60
7650,"csp_6_2","EMP1-6",60
7653,"csp_6_7","EMP1-6",55
7657,"csp_4_3","EMP1-6",60
7680,"csp_1_1","EMP2-1",60
7682,"csp_5_6","EMP1-6",64
7686,"csp_6_5","EMP1-6",59
7690,"csp_5_5","EMP1-6",62
7718,"csp_4_3","EMP1-6",60
7736,"csp_5_2","EMP1-6",60
7741,"csp_2_2","EMP2-2",60
7748,"csp_5_6","EMP1-6",60
7770,"csp_6_7","EMP1-6",61
7779,"csp_6_7","EMP1-6",60
7790,"csp_3_4","EMP1-6",60
7794,"csp_4_5","EMP1-6",61
7795,"csp_5_2","EMP1-6",60
7796,"csp_2_3","EMP2-2",65
7817,"csp_3_5","EMP2-1",60
7819,"csp_4_6","EMP1-6",60
7822,"csp_5_4","EMP1-6",62
7844,"csp_6_4","EMP1-6",62
7855,"csp_5_2","EMP1-3",60
7861,"csp_5_6","EMP1-6",60
7865,"csp_6_8","EMP1-6",60
7876,"csp_6_3","EMP1-6",62
7880,"csp_6_7","EMP1-6",60
7890,"csp_6_4","EMP1-6",61
7920,"csp_4_6","EMP1-6",60
7924,"csp_5_4","EMP1-6",60
7928,"csp_4_6","EMP1-6",60
7932,"csp_6_8","EMP1-6",60
7933,"csp_6_4","EMP1-6",62
7938,"csp_2_2","EMP2-1",65
7939,"csp_6_2","EMP1-6",60
7947,"csp_4_2","EMP1-6",60
7948,"csp_4_5","EMP1-6",56
7961,"csp_4_3","EMP1-6",60
7975,"csp_6_8","EMP1-6",60
8003,"csp_6_5","EMP1-6",60
8011,"csp_6_3","EMP1-6",60
8013,"csp_4_2","EMP1-6",55
8017,"csp_5_2","EMP1-6",53
8018,"csp_6_8","EMP1-6",60
8019,"csp_5_2","EMP1-6",60
8021,"csp_6_3","EMP1-5",65
8022,"csp_3_8","EMP1-6",61
8040,"csp_6_8","EMP1-2",60
8046,"csp_2_1","EMP2-2",60
8051,"csp_6_7","EMP1-6",60
8064,"csp_5_2","EMP1-6",58
8069,"csp_4_5","EMP1-6",58
8070,"csp_2_2","EMP2-2",56
8072,"csp_4_5","EMP1-6",56
8073,"csp_5_4","EMP1-6",60
8075,"csp_5_5","EMP1-6",60
8080,"csp_4_6","EMP1-6",59
8089,"csp_6_2","EMP1-6",60
8093,"csp_6_3","EMP1-6",60
8140,"csp_6_3","EMP1-6",60
8142,"csp_5_5","EMP1-6",60
8145,"csp_3_7","EMP1-6",60
8160,"csp_5_6","EMP1-6",62
8192,"csp_6_7","EMP1-5",60
8194,"csp_5_4","EMP1-6",56
8202,"csp_1_1","EMP2-1",60
8207,"csp_3_1","EMP2-1",59
8231,"csp_3_1","EMP2-2",65
8235,"csp_4_6","EMP1-6",60
8238,"csp_4_3","EMP2-1",60
8241,"csp_5_5","EMP1-6",60
8244,"csp_5_2","EMP1-6",55
8260,"csp_5_2","EMP1-6",60
8275,"csp_3_8","EMP1-6",60
8283,"csp_5_2","EMP1-6",60
8291,"csp_5_2","EMP1-6",58
8300,"csp_5_6","EMP1-6",60
8318,"csp_3_1","EMP2-2",65
8320,"csp_5_6","EMP1-6",65
8322,"csp_6_7","EMP1-6",60
8323,"csp_3_8","EMP1-6",60
8334,"csp_4_6","EMP1-6",60
8338,"csp_4_8","EMP1-6",64
8347,"csp_5_6","EMP1-6",63
8348,"csp_5_6","EMP1-6",60
8369,"csp_3_1","EMP2-1",58
8373,"csp_5_6","EMP1-6",65
8374,"csp_6_7","EMP1-5",60
8377,"csp_3_5","EMP1-6",60
8378,"csp_5_6","EMP1-6",60
8386,"csp_6_7","EMP1-6",60
8392,"csp_4_8","EMP1-6",65
8458,"csp_5_2","EMP1-6",60
8462,"csp_5_3","EMP1-5",62
8467,"csp_2_3","EMP2-2",60
8472,"csp_6_2","EMP1-6",60
8490,"csp_5_5","EMP1-6",60
8498,"csp_6_7","EMP1-2",61
8500,"csp_5_2","EMP1-6",60
8511,"csp_1_3","EMP2-2",60
8523,"csp_4_8","EMP1-2",60
8544,"csp_3_1","EMP2-2",60
8550,"csp_5_4","EMP1-6",60
8556,"csp_3_5","EMP1-6",60
8558,"csp_5_5","EMP1-6",60
8561,"csp_4_3","EMP1-6",55
8563,"csp_6_4","EMP1-6",63
8568,"csp_5_6","EMP1-6",60
8571,"csp_4_2","EMP1-6",67
8576,"csp_6_3","EMP1-5",60
8577,"csp_5_2","EMP1-6",62
8580,"csp_6_2","EMP1-6",60
8581,"csp_6_8","EMP1-6",60
8582,"csp_5_6","EMP1-6",60
8584,"csp_5_4","EMP1-6",65
8591,"csp_5_6","EMP1-6",60
8632,"csp_5_6","EMP1-6",62
8661,"csp_5_2","EMP1-2",57
8662,"csp_4_6","EMP1-6",60
8671,"csp_5_4","EMP1-6",56
8700,"csp_4_5","EMP1-6",60
8705,"csp_6_8","EMP1-6",58
8714,"csp_6_8","EMP1-6",56
8731,"csp_5_6","EMP1-6",61
8733,"csp_5_5","EMP1-6",60
8751,"csp_5_2","EMP1-6",62
8770,"csp_4_2","EMP1-6",60
8802,"csp_6_8","EMP1-6",58
8821,"csp_5_2","EMP1-6",60
8825,"csp_1_1","EMP2-1",62
8832,"csp_6_7","EMP1-6",63
8844,"csp_4_6","EMP1-6",63
8854,"csp_5_4","EMP1-6",60
8860,"csp_6_8","EMP1-6",60
8873,"csp_6_4","EMP1-6",60
8876,"csp_6_3","EMP1-6",59
8889,"csp_3_3","EMP1-6",60
8891,"csp_6_8","EMP1-5",65
8895,"csp_5_2","EMP1-6",60
8901,"csp_5_2","EMP1-6",65
8904,"csp_5_2","EMP1-6",55
8910,"csp_2_2","EMP2-1",60
8917,"csp_2_1","EMP2-2",60
8929,"csp_5_4","EMP1-6",60
8951,"csp_5_2","EMP1-6",60
8954,"csp_4_2","EMP1-6",65
8957,"csp_4_3","EMP1-6",55
8959,"csp_2_1","EMP2-1",60
8979,"csp_4_7","EMP1-6",54
8993,"csp_4_3","EMP1-6",56
8999,"csp_6_2","EMP1-6",59
9008,"csp_2_2","EMP2-2",60
9015,"csp_3_4","EMP1-6",60
9024,"csp_5_6","EMP1-6",60
9027,"csp_3_7","EMP1-6",58
9035,"csp_5_4","EMP1-6",60
9042,"csp_5_2","EMP1-6",60
9046,"csp_5_6","EMP1-6",60
9047,"csp_6_5","EMP1-2",61
9048,"csp_5_4","EMP1-6",60
9052,"csp_5_2","EMP1-5",61
9057,"csp_2_3","EMP2-2",60
9061,"csp_5_5","EMP1-6",56
9063,"csp_3_7","EMP1-6",55
9067,"csp_5_2","EMP1-6",60
9083,"csp_5_5","EMP1-6",60
9087,"csp_4_3","EMP2-1",65
9100,"csp_4_6","EMP1-6",63
9106,"csp_6_8","EMP1-6",60
9123,"csp_6_3","EMP1-6",64
9125,"csp_6_4","EMP1-6",59
9131,"csp_5_2","EMP1-6",60
9136,"csp_5_6","EMP1-5",60
9139,"csp_5_2","EMP1-6",60
9154,"csp_5_2","EMP1-6",60
9157,"csp_2_2","EMP2-3",57
9158,"csp_6_9","EMP1-6",56
9175,"csp_3_4","EMP1-6",59
9179,"csp_6_4","EMP1-6",60
9181,"csp_2_1","EMP2-1",59
9189,"csp_4_2","EMP1-3",65
9213,"csp_6_3","EMP1-6",60
9214,"csp_4_5","EMP1-6",60
9228,"csp_4_8","EMP1-6",65
9230,"csp_2_1","EMP2-2",65
9232,"csp_5_2","EMP1-6",60
9263,"csp_3_3","EMP1-6",62
9268,"csp_3_8","EMP1-6",57
9283,"csp_5_3","EMP1-6",60
9291,"csp_4_6","EMP1-6",65
9300,"csp_1_1","EMP2-1",60
9322,"csp_5_2","EMP1-6",65
9339,"csp_3_3","EMP1-6",60
9351,"csp_2_1","EMP2-1",65
9353,"csp_3_7","EMP1-6",64
9354,"csp_4_6","EMP2-2",63
9370,"csp_4_7","EMP1-6",56
9372,"csp_2_1","EMP2-1",60
9376,"csp_4_2","EMP1-6",60
9379,"csp_3_8","EMP1-6",64
9384,"csp_4_6","EMP1-6",65
9386,"csp_4_2","EMP1-6",61
9389,"csp_3_4","EMP1-6",60
9393,"csp_3_8","EMP1-6",61
9407,"csp_4_6","EMP1-6",60
9409,"csp_6_7","EMP1-6",60
9413,"csp_6_3","EMP1-6",64
9417,"csp_6_7","EMP1-6",60
9425,"csp_6_7","EMP1-6",57
9426,"csp_6_8","EMP1-6",60
9429,"csp_6_4","EMP1-6",60
9439,"csp_5_2","EMP1-6",60
9451,"csp_6_2","EMP1-6",59
9453,"csp_3_5","EMP1-5",60
9457,"csp_4_6","EMP1-6",63
9459,"csp_6_2","EMP1-6",60
9471,"csp_6_4","EMP1-6",52
9481,"csp_5_6","EMP1-3",65
9488,"csp_5_6","EMP1-6",63
9493,"csp_3_7","EMP1-6",56
9517,"csp_6_4","EMP1-6",60
9528,"csp_5_2","EMP1-6",60
9529,"csp_2_1","EMP2-2",60
9531,"csp_4_6","EMP1-6",62
9545,"csp_2_1","EMP2-1",57
9546,"csp_5_2","EMP1-6",60
9547,"csp_6_7","EMP1-6",60
9553,"csp_3_1","EMP1-6",65
9561,"csp_5_5","EMP1-6",60
9567,"csp_4_5","EMP1-6",57
9570,"csp_2_1","EMP2-1",60
9573,"csp_6_3","EMP1-5",65
9578,"csp_5_2","EMP1-6",60
9584,"csp_3_5","EMP1-6",60
9589,"csp_5_2","EMP1-6",56
9591,"csp_5_2","EMP1-5",61
9594,"csp_1_1","EMP2-2",60
9604,"csp_4_2","EMP1-6",66
9621,"csp_3_8","EMP1-6",60
9626,"csp_4_5","EMP1-6",64
9630,"csp_4_3","EMP1-6",59
9633,"csp_5_4","EMP1-6",65
9643,"csp_5_4","EMP1-6",60
9645,"csp_3_4","EMP1-6",64
9651,"csp_4_6","EMP2-1",66
9655,"csp_5_4","EMP1-5",55
9667,"csp_6_4","EMP1-6",63
9671,"csp_5_2","EMP1-6",66
9673,"csp_6_5","EMP1-6",60
9675,"csp_5_6","EMP1-5",60
