PRIMARY_KEY,Sports
85140,"FED_242"
85146,"FED_252"
85158,"FED_108"
85159,"FED_242"
85181,"FED_245"
85203,"FED_123"
85206,"FED_133"
85227,"FED_221"
85257,"FED_133"
85282,"FED_242"
85284,"FED_604"
85289,"FED_242"
85290,"FED_209"
85291,"FED_125"
85306,"FED_111"
85335,"FED_111"
85351,"FED_113"
85384,"FED_105"
85392,"FED_417"
85401,"FED_242"
85409,"FED_245"
85439,"FED_242"
85440,"FED_132"
85466,"FED_101"
85472,"FED_403"
85483,"FED_242"
85492,"FED_602"
85494,"FED_101"
85516,"FED_404"
85561,"FED_404"
85565,"FED_105"
85574,"FED_111"
85618,"FED_237"
85632,"FED_111"
85641,"FED_111"
85663,"FED_254"
85680,"FED_602"
85709,"FED_111"
85735,"FED_602"
85748,"FED_111"
85758,"FED_132"
85768,"FED_404"
85778,"FED_404"
85782,"FED_105"
85787,"FED_128"
85791,"FED_404"
85830,"FED_103"
85835,"FED_602"
85838,"FED_602"
85855,"FED_602"
85868,"FED_115"
85876,"FED_111"
85888,"FED_242"
85917,"FED_129"
85923,"FED_413"
85933,"FED_245"
85934,"FED_115"
85936,"FED_105"
85946,"FED_109"
85948,"FED_126"
85950,"FED_109"
85963,"FED_105"
85966,"FED_111"
86003,"FED_111"
86014,"FED_129"
86017,"FED_105"
86055,"FED_111"
86065,"FED_109"
86067,"FED_134"
86080,"FED_602"
86094,"FED_109"
86159,"FED_404"
86161,"FED_404"
86172,"FED_101"
86177,"FED_123"
86242,"FED_403"
86255,"FED_111"
86257,"FED_602"
86270,"FED_123"
86289,"FED_245"
86293,"FED_132"
86297,"FED_404"
86314,"FED_103"
86321,"FED_602"
86334,"FED_111"
86344,"FED_115"
86346,"FED_117"
86359,"FED_111"
86369,"FED_111"
86374,"FED_111"
86394,"FED_503"
86411,"FED_403"
86439,"FED_111"
86454,"FED_245"
86456,"FED_111"
86462,"FED_402"
86484,"FED_103"
86492,"FED_111"
86515,"FED_602"
86529,"FED_109"
86592,"FED_243"
86594,"FED_242"
86626,"FED_245"
86630,"FED_252"
86667,"FED_111"
86671,"FED_242"
86675,"FED_402"
86677,"FED_245"
86683,"FED_125"
86685,"FED_402"
86691,"FED_128"
86697,"FED_117"
86710,"FED_111"
86734,"FED_403"
86752,"FED_125"
86768,"FED_117"
86795,"FED_101"
86798,"FED_132"
86800,"FED_123"
86829,"FED_413"
86841,"FED_119"
86850,"FED_420"
86889,"FED_254"
86907,"FED_233"
86910,"FED_101"
86912,"FED_132"
86927,"FED_402"
86937,"FED_245"
86950,"FED_111"
86953,"FED_113"
86977,"FED_108"
87001,"FED_413"
87022,"FED_111"
87055,"FED_221"
87064,"FED_221"
87103,"FED_420"
87113,"FED_420"
87121,"FED_420"
87122,"FED_254"
87123,"FED_604"
87133,"FED_129"
87155,"FED_125"
87211,"FED_122"
87217,"FED_125"
87247,"FED_127"
87255,"FED_119"
87275,"FED_117"
87302,"FED_402"
87310,"FED_402"
87322,"FED_245"
87330,"FED_111"
87351,"FED_413"
87356,"FED_601"
87368,"FED_115"
87370,"FED_111"
87381,"FED_109"
87382,"FED_133"
87392,"FED_111"
87413,"FED_114"
87421,"FED_211"
87437,"FED_133"
87484,"FED_222"
87544,"FED_124"
87546,"FED_413"
87562,"FED_404"
87564,"FED_134"
87581,"FED_111"
87623,"FED_404"
87635,"FED_601"
87638,"FED_134"
87642,"FED_123"
87645,"FED_402"
87666,"FED_136"
87673,"FED_111"
87676,"FED_111"
87680,"FED_245"
87694,"FED_604"
87710,"FED_111"
87719,"FED_109"
87728,"FED_125"
87734,"FED_404"
87740,"FED_133"
87746,"FED_404"
87747,"FED_242"
87758,"FED_221"
87763,"FED_111"
87788,"FED_402"
87791,"FED_404"
87799,"FED_413"
87811,"FED_402"
87823,"FED_115"
87870,"FED_413"
87872,"FED_219"
87927,"FED_415"
87938,"FED_102"
87984,"FED_403"
87989,"FED_123"
88009,"FED_107"
88013,"FED_111"
88014,"FED_242"
88029,"FED_111"
88033,"FED_242"
88048,"FED_218"
88078,"FED_111"
88083,"FED_123"
88141,"FED_125"
88145,"FED_413"
88146,"FED_124"
88178,"FED_113"
88203,"FED_402"
88249,"FED_107"
88254,"FED_111"
88274,"FED_254"
88289,"FED_218"
88291,"FED_123"
88299,"FED_117"
88301,"FED_111"
88332,"FED_121"
88356,"FED_108"
88362,"FED_107"
88387,"FED_402"
88394,"FED_111"
88401,"FED_252"
88430,"FED_101"
88434,"FED_605"
88456,"FED_125"
88502,"FED_249"
88526,"FED_119"
88527,"FED_101"
88583,"FED_245"
88588,"FED_413"
88643,"FED_124"
88650,"FED_109"
88651,"FED_123"
88657,"FED_103"
88658,"FED_111"
88722,"FED_127"
88748,"FED_113"
88754,"FED_402"
88774,"FED_111"
88785,"FED_413"
88811,"FED_115"
88815,"FED_109"
88826,"FED_245"
88846,"FED_127"
88855,"FED_111"
88888,"FED_132"
88927,"FED_133"
88949,"FED_105"
88986,"FED_119"
88989,"FED_267"
88996,"FED_125"
88998,"FED_124"
89010,"FED_601"
89048,"FED_251"
89087,"FED_123"
89102,"FED_123"
89117,"FED_401"
89135,"FED_218"
89185,"FED_124"
89197,"FED_124"
89200,"FED_261"
89204,"FED_126"
89217,"FED_132"
89263,"FED_109"
89264,"FED_111"
89280,"FED_237"
89331,"FED_123"
89333,"FED_111"
89334,"FED_604"
89386,"FED_119"
89412,"FED_101"
89415,"FED_410"
89428,"FED_117"
89433,"FED_135"
89435,"FED_123"
89444,"FED_405"
89451,"FED_136"
89499,"FED_218"
89500,"FED_127"
89514,"FED_124"
89570,"FED_604"
89616,"FED_134"
89618,"FED_115"
89630,"FED_410"
89652,"FED_233"
89661,"FED_404"
89672,"FED_101"
89674,"FED_134"
89676,"FED_604"
89730,"FED_402"
89735,"FED_115"
89736,"FED_123"
89795,"FED_206"
89817,"FED_115"
89856,"FED_604"
89980,"FED_402"
89990,"FED_245"
90021,"FED_242"
90027,"FED_601"
90042,"FED_109"
90051,"FED_117"
90061,"FED_123"
90092,"FED_123"
90100,"FED_243"
90118,"FED_111"
90126,"FED_119"
90131,"FED_132"
90133,"FED_103"
90146,"FED_123"
90149,"FED_103"
90164,"FED_111"
90168,"FED_218"
90174,"FED_401"
90206,"FED_109"
90228,"FED_133"
90267,"FED_111"
90288,"FED_402"
90289,"FED_132"
90343,"FED_119"
90388,"FED_117"
90393,"FED_410"
90394,"FED_103"
90399,"FED_133"
90401,"FED_123"
90409,"FED_404"
90411,"FED_604"
90417,"FED_123"
90445,"FED_103"
90457,"FED_218"
90466,"FED_413"
90471,"FED_125"
90477,"FED_111"
90510,"FED_402"
90522,"FED_402"
90553,"FED_245"
90555,"FED_402"
90576,"FED_402"
90587,"FED_402"
90625,"FED_111"
90644,"FED_410"
90648,"FED_402"
90701,"FED_101"
90727,"FED_115"
90756,"FED_245"
90785,"FED_123"
90816,"FED_133"
90862,"FED_132"
90865,"FED_124"
90880,"FED_123"
90893,"FED_101"
90970,"FED_111"
90975,"FED_245"
91047,"FED_261"
91056,"FED_242"
91066,"FED_245"
91079,"FED_111"
91090,"FED_221"
91098,"FED_245"
91107,"FED_115"
91115,"FED_134"
91118,"FED_125"
91129,"FED_245"
91142,"FED_123"
91144,"FED_245"
91159,"FED_101"
91190,"FED_261"
91209,"FED_129"
91213,"FED_113"
91231,"FED_109"
91240,"FED_131"
91245,"FED_602"
91258,"FED_220"
91302,"FED_119"
91304,"FED_602"
91359,"FED_119"
91392,"FED_245"
91407,"FED_117"
91437,"FED_105"
91463,"FED_102"
91487,"FED_221"
91488,"FED_132"
91509,"FED_124"
91599,"FED_204"
91612,"FED_117"
91619,"FED_108"
91632,"FED_115"
91638,"FED_127"
91643,"FED_133"
91701,"FED_123"
91703,"FED_125"
91717,"FED_101"
91719,"FED_245"
91737,"FED_254"
91749,"FED_254"
91755,"FED_410"
91759,"FED_109"
91766,"FED_125"
91770,"FED_119"
91809,"FED_124"
91833,"FED_410"
91842,"FED_132"
91845,"FED_109"
91855,"FED_123"
91865,"FED_211"
91871,"FED_132"
91884,"FED_111"
91941,"FED_410"
91944,"FED_202"
91948,"FED_103"
92101,"FED_123"
92113,"FED_410"
92128,"FED_113"
92130,"FED_212"
92159,"FED_245"
92176,"FED_123"
92206,"FED_128"
92209,"FED_115"
92294,"FED_109"
92306,"FED_134"
92310,"FED_258"
92351,"FED_128"
92352,"FED_111"
92357,"FED_111"
92358,"FED_242"
92440,"FED_111"
92471,"FED_123"
92488,"FED_107"
92489,"FED_220"
92505,"FED_401"
92514,"FED_123"
92518,"FED_132"
92579,"FED_410"
92586,"FED_123"
92587,"FED_132"
92637,"FED_604"
92642,"FED_134"
92670,"FED_602"
92680,"FED_202"
92708,"FED_503"
92717,"FED_128"
92718,"FED_135"
92791,"FED_602"
92827,"FED_212"
92840,"FED_410"
92844,"FED_105"
92868,"FED_114"
92975,"FED_410"
92979,"FED_123"
92980,"FED_132"
92995,"FED_123"
93002,"FED_102"
93032,"FED_123"
93049,"FED_218"
93069,"FED_132"
93077,"FED_109"
93089,"FED_212"
93106,"FED_119"
93120,"FED_123"
93134,"FED_128"
93173,"FED_125"
93194,"FED_221"
93199,"FED_111"
93211,"FED_111"
93218,"FED_134"
93229,"FED_109"
93245,"FED_245"
93247,"FED_410"
93270,"FED_123"
93308,"FED_117"
93317,"FED_111"
93358,"FED_115"
93379,"FED_410"
93381,"FED_105"
93411,"FED_132"
93419,"FED_124"
93430,"FED_123"
93456,"FED_402"
93457,"FED_119"
93461,"FED_114"
93465,"FED_101"
93470,"FED_123"
93476,"FED_125"
93477,"FED_219"
93484,"FED_123"
93488,"FED_132"
93517,"FED_132"
93534,"FED_242"
93541,"FED_132"
93606,"FED_123"
93633,"FED_136"
93823,"FED_111"
93841,"FED_111"
93867,"FED_111"
93877,"FED_105"
93889,"FED_119"
93916,"FED_101"
93934,"FED_410"
93977,"FED_111"
94044,"FED_123"
94078,"FED_105"
94110,"FED_111"
94135,"FED_108"
94158,"FED_126"
94168,"FED_105"
94175,"FED_111"
94180,"FED_604"
94181,"FED_123"
94198,"FED_134"
94262,"FED_410"
94264,"FED_101"
94271,"FED_125"
94289,"FED_604"
94348,"FED_410"
94365,"FED_134"
94373,"FED_111"
94374,"FED_117"
94377,"FED_410"
94445,"FED_117"
94449,"FED_123"
94456,"FED_402"
94505,"FED_221"
94560,"FED_402"
94601,"FED_402"
94615,"FED_113"
94665,"FED_410"
94724,"FED_109"
94747,"FED_245"
94749,"FED_117"
94752,"FED_111"
94774,"FED_402"
94780,"FED_105"
94809,"FED_126"
94816,"FED_420"
94849,"FED_111"
94855,"FED_252"
94862,"FED_249"
94888,"FED_410"
94907,"FED_119"
94913,"FED_604"
94925,"FED_109"
94934,"FED_128"
94940,"FED_105"
95005,"FED_133"
95024,"FED_105"
95028,"FED_410"
95055,"FED_109"
95149,"FED_242"
95161,"FED_113"
95167,"FED_119"
95202,"FED_602"
95210,"FED_242"
95278,"FED_132"
95298,"FED_604"
95312,"FED_129"
95363,"FED_129"
95375,"FED_604"
95392,"FED_125"
95400,"FED_115"
95415,"FED_114"
95445,"FED_103"
95468,"FED_245"
95544,"FED_410"
95551,"FED_115"
95579,"FED_123"
95590,"FED_111"
95618,"FED_410"
95628,"FED_111"
95688,"FED_117"
95693,"FED_252"
95713,"FED_132"
95725,"FED_256"
95758,"FED_410"
95782,"FED_258"
95784,"FED_111"
95799,"FED_118"
95828,"FED_115"
95845,"FED_111"
95851,"FED_111"
95872,"FED_245"
95902,"FED_135"
95916,"FED_111"
95927,"FED_134"
95942,"FED_402"
95957,"FED_105"
96038,"FED_111"
96074,"FED_115"
96083,"FED_109"
96097,"FED_132"
96104,"FED_101"
96123,"FED_111"
96124,"FED_133"
96137,"FED_604"
96161,"FED_245"
96171,"FED_133"
96172,"FED_219"
96184,"FED_128"
96185,"FED_125"
96187,"FED_103"
96193,"FED_413"
96197,"FED_101"
96199,"FED_123"
96200,"FED_402"
96205,"FED_243"
96212,"FED_221"
96232,"FED_125"
96233,"FED_123"
96277,"FED_413"
96289,"FED_105"
96291,"FED_413"
96303,"FED_111"
96343,"FED_410"
96379,"FED_123"
96385,"FED_109"
96387,"FED_221"
96388,"FED_103"
96389,"FED_222"
96471,"FED_602"
96503,"FED_402"
96529,"FED_119"
96535,"FED_413"
96564,"FED_111"
96575,"FED_133"
96655,"FED_118"
96664,"FED_604"
96665,"FED_604"
96681,"FED_403"
96717,"FED_129"
96729,"FED_125"
96770,"FED_136"
96793,"FED_402"
96813,"FED_109"
96850,"FED_128"
96920,"FED_115"
96923,"FED_245"
96954,"FED_105"
96966,"FED_111"
96972,"FED_103"
96973,"FED_105"
96980,"FED_249"
96994,"FED_126"
97008,"FED_603"
97017,"FED_123"
97039,"FED_410"
97045,"FED_242"
97072,"FED_410"
97087,"FED_134"
97104,"FED_111"
97127,"FED_106"
97148,"FED_402"
97152,"FED_107"
97195,"FED_107"
97216,"FED_402"
97246,"FED_111"
97251,"FED_115"
97260,"FED_402"
97279,"FED_109"
97287,"FED_113"
97326,"FED_111"
97338,"FED_106"
97353,"FED_402"
97356,"FED_219"
97357,"FED_242"
97362,"FED_601"
97368,"FED_113"
97369,"FED_132"
97412,"FED_107"
97414,"FED_233"
97417,"FED_119"
97430,"FED_602"
97433,"FED_110"
97448,"FED_111"
97470,"FED_123"
97482,"FED_202"
97512,"FED_123"
97533,"FED_219"
97547,"FED_402"
97584,"FED_402"
97598,"FED_205"
97603,"FED_261"
97638,"FED_420"
97643,"FED_123"
97644,"FED_111"
97713,"FED_103"
97724,"FED_132"
97763,"FED_111"
97770,"FED_111"
97822,"FED_129"
97833,"FED_410"
97836,"FED_110"
97860,"FED_109"
97875,"FED_410"
97879,"FED_133"
97884,"FED_266"
97958,"FED_202"
97962,"FED_102"
97963,"FED_119"
98008,"FED_252"
98010,"FED_402"
98015,"FED_114"
98023,"FED_402"
98044,"FED_138"
98050,"FED_242"
98052,"FED_128"
98060,"FED_601"
98066,"FED_402"
98091,"FED_212"
98098,"FED_124"
98117,"FED_111"
98128,"FED_249"
98162,"FED_413"
98165,"FED_212"
98231,"FED_134"
98238,"FED_261"
98249,"FED_402"
98279,"FED_123"
98311,"FED_111"
98318,"FED_403"
98324,"FED_122"
98325,"FED_403"
98330,"FED_219"
98335,"FED_410"
98385,"FED_123"
98398,"FED_123"
98433,"FED_209"
98440,"FED_111"
98453,"FED_101"
98488,"FED_124"
98526,"FED_132"
98532,"FED_132"
98554,"FED_124"
98566,"FED_604"
98593,"FED_601"
98600,"FED_105"
98610,"FED_404"
98644,"FED_210"
98650,"FED_111"
98699,"FED_111"
98715,"FED_124"
98722,"FED_402"
98736,"FED_124"
98743,"FED_132"
98754,"FED_410"
98761,"FED_402"
98803,"FED_410"
98815,"FED_202"
98836,"FED_109"
98842,"FED_103"
98863,"FED_402"
98868,"FED_402"
98885,"FED_111"
98891,"FED_134"
98922,"FED_125"
98936,"FED_112"
98945,"FED_404"
98950,"FED_114"
98959,"FED_133"
98965,"FED_221"
99026,"FED_123"
99049,"FED_125"
99098,"FED_115"
99147,"FED_111"
99170,"FED_124"
99196,"FED_415"
99212,"FED_123"
99217,"FED_123"
99238,"FED_605"
99242,"FED_605"
99250,"FED_109"
99271,"FED_125"
99293,"FED_245"
99299,"FED_242"
99309,"FED_403"
99345,"FED_123"
99360,"FED_111"
99379,"FED_221"
99474,"FED_257"
99479,"FED_111"
99481,"FED_413"
99529,"FED_134"
99552,"FED_221"
99564,"FED_123"
99571,"FED_123"
99575,"FED_261"
99576,"FED_501"
99583,"FED_101"
99592,"FED_132"
99593,"FED_134"
99602,"FED_413"
99605,"FED_129"
99675,"FED_242"
99683,"FED_403"
99688,"FED_132"
99713,"FED_111"
99714,"FED_111"
99849,"FED_410"
99858,"FED_402"
99865,"FED_103"
99890,"FED_111"
99905,"FED_103"
99908,"FED_202"
99918,"FED_102"
99926,"FED_109"
99939,"FED_126"
99968,"FED_124"
99974,"FED_132"
99988,"FED_111"
100005,"FED_410"
100011,"FED_212"
100023,"FED_245"
100037,"FED_402"
100043,"FED_402"
100050,"FED_123"
100051,"FED_261"
100056,"FED_604"
